parent,fam,norm,y0,y1,m0,m1,verdict,reason
1133,random,0.2,0,0,0.1015,0.0511,keep,
1133,random,0.12,0,0,0.1015,0.1765,keep,
1133,random,0.32,0,1,0.1015,0.1777,flip,
1133,random,0.12,0,0,0.1015,0.1098,keep,
1133,random,0.06,0,0,0.1015,0.0616,keep,
1133,random,0.32,0,0,0.1015,0.1311,keep,
1133,random,0.2,0,1,0.1015,0.0666,flip,
1133,random,0.12,0,,,,invalid,ambiguous/margin/ValueError
1133,random,0.06,0,0,0.1015,0.1138,keep,
1134,single,0.03,1,1,0.058,0.0624,keep,
1134,single,0.03,1,1,0.058,0.0553,keep,
1134,single,0.03,1,1,0.058,0.0497,keep,
1134,single,0.03,1,1,0.058,0.0491,keep,
1134,single,0.03,1,1,0.058,0.0536,keep,
1134,single,0.03,1,1,0.058,0.0608,keep,
1134,single,0.03,1,1,0.058,0.0663,keep,
1134,single,0.03,1,1,0.058,0.067,keep,
1134,single,0.06,1,1,0.058,0.0668,keep,
1134,single,0.06,1,1,0.058,0.0525,keep,
1134,single,0.06,1,1,0.058,0.0415,keep,
1134,single,0.06,1,1,0.058,0.0401,keep,
1134,single,0.06,1,1,0.058,0.0492,keep,
1134,single,0.06,1,1,0.058,0.0635,keep,
1134,single,0.06,1,1,0.058,0.0745,keep,
1134,single,0.06,1,1,0.058,0.0759,keep,
1134,single,0.1,1,1,0.058,0.0727,keep,
1134,single,0.1,1,1,0.058,0.0489,keep,
1134,single,0.1,1,1,0.058,0.0304,keep,
1134,single,0.1,1,,,,invalid,ambiguous/margin/ValueError
1134,single,0.1,1,1,0.058,0.0434,keep,
1134,single,0.1,1,1,0.058,0.0671,keep,
1134,single,0.1,1,1,0.058,0.0856,keep,
1134,single,0.1,1,1,0.058,0.0879,keep,
1134,single,0.16,1,1,0.058,0.0814,keep,
1134,single,0.16,1,1,0.058,0.0434,keep,
1134,single,0.16,1,,,,invalid,ambiguous/margin/ValueError
1134,single,0.16,1,,,,invalid,ambiguous/margin/ValueError
1134,single,0.16,1,1,0.058,0.0308,keep,
1134,single,0.16,1,1,0.058,0.0726,keep,
1134,single,0.16,1,1,0.058,0.1021,keep,
1134,single,0.16,1,1,0.058,0.1043,keep,
1134,single,0.03,1,1,0.058,0.053,keep,
1134,single,0.03,1,1,0.058,0.0527,keep,
1134,single,0.03,1,1,0.058,0.0555,keep,
1134,single,0.03,1,1,0.058,0.0598,keep,
1134,single,0.03,1,1,0.058,0.063,keep,
1134,single,0.03,1,1,0.058,0.0633,keep,
1134,single,0.03,1,1,0.058,0.0605,keep,
1134,single,0.03,1,1,0.058,0.0563,keep,
1134,single,0.06,1,1,0.058,0.048,keep,
1134,single,0.06,1,1,0.058,0.0474,keep,
1134,single,0.06,1,1,0.058,0.053,keep,
1134,single,0.06,1,1,0.058,0.0615,keep,
1134,single,0.06,1,1,0.058,0.068,keep,
1134,single,0.06,1,1,0.058,0.0686,keep,
1134,single,0.06,1,1,0.058,0.063,keep,
1134,single,0.06,1,1,0.058,0.0545,keep,
1134,single,0.1,1,1,0.058,0.0411,keep,
1134,single,0.1,1,1,0.058,0.0404,keep,
1134,single,0.1,1,1,0.058,0.0497,keep,
1134,single,0.1,1,1,0.058,0.0639,keep,
1134,single,0.1,1,1,0.058,0.0746,keep,
1134,single,0.1,1,1,0.058,0.0757,keep,
1134,single,0.1,1,1,0.058,0.0566,keep,
1134,single,0.1,1,,,,invalid,ambiguous/margin/ValueError
1134,single,0.16,1,,,,invalid,ambiguous/margin/ValueError
1134,single,0.16,1,,,,invalid,ambiguous/margin/ValueError
1134,single,0.16,1,1,0.058,0.0447,keep,
1134,single,0.16,1,1,0.058,0.0674,keep,
1134,single,0.16,1,1,0.058,0.0846,keep,
1134,single,0.16,1,1,0.058,0.0862,keep,
1134,single,0.16,1,,,,invalid,ambiguous/margin/ValueError
1134,single,0.16,1,,,,invalid,ambiguous/margin/ValueError
1134,single,0.03,1,1,0.058,0.058,keep,
1134,single,0.03,1,1,0.058,0.058,keep,
1134,single,0.03,1,1,0.058,0.058,keep,
1134,single,0.03,1,1,0.058,0.058,keep,
1134,single,0.03,1,1,0.058,0.058,keep,
1134,single,0.03,1,1,0.058,0.058,keep,
1134,single,0.03,1,1,0.058,0.058,keep,
1134,single,0.03,1,1,0.058,0.058,keep,
1134,single,0.06,1,1,0.058,0.058,keep,
1134,single,0.06,1,1,0.058,0.058,keep,
1134,single,0.06,1,1,0.058,0.058,keep,
1134,single,0.06,1,1,0.058,0.058,keep,
1134,single,0.06,1,1,0.058,0.058,keep,
1134,single,0.06,1,1,0.058,0.058,keep,
1134,single,0.06,1,1,0.058,0.058,keep,
1134,single,0.06,1,1,0.058,0.058,keep,
1134,single,0.1,1,1,0.058,0.058,keep,
1134,single,0.1,1,1,0.058,0.058,keep,
1134,single,0.1,1,1,0.058,0.058,keep,
1134,single,0.1,1,1,0.058,0.058,keep,
1134,single,0.1,1,1,0.058,0.058,keep,
1134,single,0.1,1,1,0.058,0.058,keep,
1134,single,0.1,1,1,0.058,0.058,keep,
1134,single,0.1,1,1,0.058,0.058,keep,
1134,single,0.16,1,1,0.058,0.058,keep,
1134,single,0.16,1,1,0.058,0.058,keep,
1134,single,0.16,1,1,0.058,0.058,keep,
1134,single,0.16,1,1,0.058,0.0565,keep,
1134,single,0.16,1,1,0.058,0.058,keep,
1134,single,0.16,1,1,0.058,0.058,keep,
1134,single,0.16,1,1,0.058,0.058,keep,
1134,single,0.16,1,1,0.058,0.058,keep,
1134,single,0.03,1,1,0.058,0.0586,keep,
1134,single,0.03,1,1,0.058,0.066,keep,
1134,single,0.03,1,1,0.058,0.0688,keep,
1134,single,0.03,1,1,0.058,0.0652,keep,
1134,single,0.03,1,1,0.058,0.0574,keep,
1134,single,0.03,1,1,0.058,0.05,keep,
1134,single,0.03,1,1,0.058,0.0472,keep,
1134,single,0.03,1,1,0.058,0.0508,keep,
1134,single,0.06,1,1,0.058,0.0592,keep,
1134,single,0.06,1,1,0.058,0.0741,keep,
1134,single,0.06,1,1,0.058,0.0796,keep,
1134,single,0.06,1,1,0.058,0.0724,keep,
1134,single,0.06,1,1,0.058,0.0568,keep,
1134,single,0.06,1,1,0.058,0.0419,keep,
1134,single,0.06,1,1,0.058,0.0365,keep,
1134,single,0.06,1,1,0.058,0.0436,keep,
1134,single,0.1,1,1,0.058,0.06,keep,
1134,single,0.1,1,1,0.058,0.0848,keep,
1134,single,0.1,1,1,0.058,0.0842,keep,
1134,single,0.1,1,1,0.058,0.0558,keep,
1134,single,0.1,1,1,0.058,0.0558,keep,
1134,single,0.1,1,1,0.058,0.0312,keep,
1134,single,0.1,1,,,,invalid,ambiguous/margin/ValueError
1134,single,0.1,1,1,0.058,0.034,keep,
1134,single,0.16,1,1,0.058,0.0574,keep,
1134,single,0.16,1,1,0.058,0.1009,keep,
1134,single,0.16,1,1,0.058,0.0721,keep,
1134,single,0.16,1,,,,invalid,ambiguous/margin/ValueError
1134,single,0.16,1,,,,invalid,ambiguous/margin/ValueError
1134,single,0.16,1,,,,invalid,ambiguous/margin/ValueError
1134,single,0.16,1,,,,invalid,ambiguous/margin/ValueError
1134,single,0.16,1,,,,invalid,ambiguous/margin/ValueError
1134,pair,0.03,1,1,0.058,0.0576,keep,
1134,pair,0.03,1,1,0.058,0.0523,keep,
1134,pair,0.03,1,1,0.058,0.0504,keep,
1134,pair,0.03,1,1,0.058,0.0529,keep,
1134,pair,0.03,1,1,0.058,0.0584,keep,
1134,pair,0.03,1,1,0.058,0.0637,keep,
1134,pair,0.03,1,1,0.058,0.0656,keep,
1134,pair,0.03,1,1,0.058,0.0631,keep,
1134,pair,0.06,1,1,0.058,0.0572,keep,
1134,pair,0.06,1,1,0.058,0.0466,keep,
1134,pair,0.06,1,1,0.058,0.0428,keep,
1134,pair,0.06,1,1,0.058,0.0478,keep,
1134,pair,0.06,1,1,0.058,0.0588,keep,
1134,pair,0.06,1,1,0.058,0.0694,keep,
1134,pair,0.06,1,1,0.058,0.0732,keep,
1134,pair,0.06,1,1,0.058,0.0682,keep,
1134,pair,0.1,1,1,0.058,0.0566,keep,
1134,pair,0.1,1,1,0.058,0.0391,keep,
1134,pair,0.1,1,1,0.058,0.0326,keep,
1134,pair,0.1,1,1,0.058,0.041,keep,
1134,pair,0.1,1,1,0.058,0.0594,keep,
1134,pair,0.1,1,1,0.058,0.0769,keep,
1134,pair,0.1,1,1,0.058,0.0706,keep,
1134,pair,0.1,1,1,0.058,0.0489,keep,
1134,pair,0.16,1,1,0.058,0.0328,keep,
1134,pair,0.16,1,,,,invalid,ambiguous/margin/ValueError
1134,pair,0.16,1,,,,invalid,ambiguous/margin/ValueError
1134,pair,0.16,1,1,0.058,0.0309,keep,
1134,pair,0.16,1,1,0.058,0.0602,keep,
1134,pair,0.16,1,1,0.058,0.0883,keep,
1134,pair,0.16,1,1,0.058,0.0504,keep,
1134,pair,0.16,1,,,,invalid,ambiguous/margin/ValueError
1134,pair,0.03,1,1,0.058,0.0584,keep,
1134,pair,0.03,1,1,0.058,0.0637,keep,
1134,pair,0.03,1,1,0.058,0.0656,keep,
1134,pair,0.03,1,1,0.058,0.0631,keep,
1134,pair,0.03,1,1,0.058,0.0576,keep,
1134,pair,0.03,1,1,0.058,0.0523,keep,
1134,pair,0.03,1,1,0.058,0.0504,keep,
1134,pair,0.03,1,1,0.058,0.0529,keep,
1134,pair,0.06,1,1,0.058,0.0588,keep,
1134,pair,0.06,1,1,0.058,0.0694,keep,
1134,pair,0.06,1,1,0.058,0.0732,keep,
1134,pair,0.06,1,1,0.058,0.0682,keep,
1134,pair,0.06,1,1,0.058,0.0572,keep,
1134,pair,0.06,1,1,0.058,0.0466,keep,
1134,pair,0.06,1,1,0.058,0.0428,keep,
1134,pair,0.06,1,1,0.058,0.0478,keep,
1134,pair,0.1,1,1,0.058,0.0594,keep,
1134,pair,0.1,1,1,0.058,0.0769,keep,
1134,pair,0.1,1,1,0.058,0.0706,keep,
1134,pair,0.1,1,1,0.058,0.0489,keep,
1134,pair,0.1,1,1,0.058,0.0566,keep,
1134,pair,0.1,1,1,0.058,0.0391,keep,
1134,pair,0.1,1,1,0.058,0.0326,keep,
1134,pair,0.1,1,1,0.058,0.041,keep,
1134,pair,0.16,1,1,0.058,0.0602,keep,
1134,pair,0.16,1,1,0.058,0.0883,keep,
1134,pair,0.16,1,1,0.058,0.0504,keep,
1134,pair,0.16,1,,,,invalid,ambiguous/margin/ValueError
1134,pair,0.16,1,1,0.058,0.0328,keep,
1134,pair,0.16,1,,,,invalid,ambiguous/margin/ValueError
1134,pair,0.16,1,,,,invalid,ambiguous/margin/ValueError
1134,pair,0.16,1,1,0.058,0.0309,keep,
1134,global_trans,0.06,1,1,0.058,0.058,keep,
1134,global_trans,0.06,1,1,0.058,0.058,keep,
1134,global_trans,0.06,1,1,0.058,0.058,keep,
1134,global_trans,0.06,1,1,0.058,0.058,keep,
1134,global_trans,0.06,1,1,0.058,0.058,keep,
1134,global_trans,0.06,1,1,0.058,0.058,keep,
1134,global_trans,0.06,1,1,0.058,0.058,keep,
1134,global_trans,0.06,1,1,0.058,0.058,keep,
1134,global_trans,0.12,1,1,0.058,0.058,keep,
1134,global_trans,0.12,1,1,0.058,0.058,keep,
1134,global_trans,0.12,1,1,0.058,0.058,keep,
1134,global_trans,0.12,1,1,0.058,0.058,keep,
1134,global_trans,0.12,1,1,0.058,0.058,keep,
1134,global_trans,0.12,1,1,0.058,0.058,keep,
1134,global_trans,0.12,1,1,0.058,0.058,keep,
1134,global_trans,0.12,1,1,0.058,0.058,keep,
1134,global_trans,0.2,1,1,0.058,0.058,keep,
1134,global_trans,0.2,1,1,0.058,0.058,keep,
1134,global_trans,0.2,1,1,0.058,0.058,keep,
1134,global_trans,0.2,1,1,0.058,0.058,keep,
1134,global_trans,0.2,1,1,0.058,0.058,keep,
1134,global_trans,0.2,1,1,0.058,0.058,keep,
1134,global_trans,0.2,1,1,0.058,0.058,keep,
1134,global_trans,0.2,1,1,0.058,0.058,keep,
1134,global_trans,0.32,1,1,0.058,0.058,keep,
1134,global_trans,0.32,1,1,0.058,0.058,keep,
1134,global_trans,0.32,1,1,0.058,0.058,keep,
1134,global_trans,0.32,1,1,0.058,0.058,keep,
1134,global_trans,0.32,1,1,0.058,0.058,keep,
1134,global_trans,0.32,1,1,0.058,0.058,keep,
1134,global_trans,0.32,1,1,0.058,0.058,keep,
1134,global_trans,0.32,1,1,0.058,0.058,keep,
1134,global_rot,0.0325,1,1,0.058,0.058,keep,
1134,global_rot,0.065,1,1,0.058,0.058,keep,
1134,global_rot,0.1299,1,1,0.058,0.058,keep,
1134,global_rot,0.0325,1,1,0.058,0.058,keep,
1134,global_rot,0.065,1,1,0.058,0.058,keep,
1134,global_rot,0.1299,1,1,0.058,0.058,keep,
1134,global_scale,0.0325,1,1,0.058,0.0524,keep,
1134,global_scale,0.0325,1,1,0.058,0.064,keep,
1134,global_scale,0.0651,1,1,0.058,0.047,keep,
1134,global_scale,0.0651,1,1,0.058,0.0702,keep,
1134,random,0.2,1,1,0.058,0.0955,keep,
1134,random,0.32,1,1,0.058,0.0448,keep,
1134,random,0.2,1,1,0.058,0.055,keep,
1134,random,0.06,1,1,0.058,0.0669,keep,
1134,random,0.12,1,1,0.058,0.0471,keep,
1134,random,0.12,1,1,0.058,0.0981,keep,
1134,random,0.2,1,,,,invalid,ambiguous/margin/ValueError
1134,random,0.32,1,,,,invalid,ambiguous/margin/ValueError
1134,random,0.12,1,1,0.058,0.072,keep,
1134,random,0.2,1,,,,invalid,ambiguous/margin/ValueError
1134,random,0.06,1,1,0.058,0.0519,keep,
1134,random,0.2,1,1,0.058,0.0637,keep,
1134,random,0.12,1,1,0.058,0.0355,keep,
1134,random,0.2,1,,,,invalid,ambiguous/margin/ValueError
1134,random,0.06,1,1,0.058,0.0486,keep,
1134,random,0.32,1,,,,invalid,ambiguous/margin/ValueError
1134,random,0.06,1,1,0.058,0.0373,keep,
1134,random,0.32,1,1,0.058,0.0373,keep,
1134,random,0.06,1,1,0.058,0.0609,keep,
1134,random,0.12,1,1,0.058,0.0364,keep,
1134,random,0.32,1,,,,invalid,ambiguous/margin/ValueError
1134,random,0.32,1,1,0.058,0.1453,keep,
1134,random,0.12,1,,,,invalid,ambiguous/margin/ValueError
1134,random,0.12,1,,,,invalid,ambiguous/margin/ValueError
1134,random,0.06,1,1,0.058,0.0712,keep,
1134,random,0.32,1,1,0.058,0.151,keep,
1134,random,0.12,1,1,0.058,0.0582,keep,
1134,random,0.2,1,,,,invalid,ambiguous/margin/ValueError
1134,random,0.32,1,,,,invalid,ambiguous/margin/ValueError
1134,random,0.32,1,1,0.058,0.0484,keep,
1134,random,0.12,1,1,0.058,0.0678,keep,
1134,random,0.06,1,1,0.058,0.0542,keep,
1134,random,0.2,1,1,0.058,0.0424,keep,
1134,random,0.32,1,1,0.058,0.0522,keep,
1134,random,0.2,1,,,,invalid,ambiguous/margin/ValueError
1134,random,0.12,1,1,0.058,0.0824,keep,
1134,random,0.12,1,1,0.058,0.0655,keep,
1134,random,0.06,1,1,0.058,0.0434,keep,
1134,random,0.32,1,1,0.058,0.1081,keep,
1134,random,0.2,1,1,0.058,0.0432,keep,
1134,random,0.2,1,1,0.058,0.0545,keep,
1134,random,0.2,1,,,,invalid,ambiguous/margin/ValueError
1134,random,0.2,1,,,,invalid,ambiguous/margin/ValueError
1134,random,0.32,1,1,0.058,0.1466,keep,
1134,random,0.32,1,1,0.058,0.0449,keep,
1134,random,0.2,1,1,0.058,0.0645,keep,
1134,random,0.32,1,1,0.058,0.0308,keep,
1134,random,0.12,1,1,0.058,0.0446,keep,
1134,random,0.2,1,1,0.058,0.0958,keep,
1134,random,0.12,1,,,,invalid,ambiguous/margin/ValueError
1134,random,0.06,1,1,0.058,0.0583,keep,
1134,random,0.12,1,1,0.058,0.0372,keep,
1134,random,0.2,1,,,,invalid,ambiguous/margin/ValueError
1134,random,0.32,1,,,,invalid,ambiguous/margin/ValueError
1134,random,0.06,1,1,0.058,0.0705,keep,
1134,random,0.12,1,1,0.058,0.0544,keep,
1134,random,0.12,1,,,,invalid,ambiguous/margin/ValueError
1134,random,0.12,1,1,0.058,0.0398,keep,
1134,random,0.2,1,,,,invalid,ambiguous/margin/ValueError
1134,random,0.2,1,1,0.058,0.0397,keep,
1134,random,0.32,1,,,,invalid,ambiguous/margin/ValueError
1134,random,0.06,1,1,0.058,0.0714,keep,
1134,random,0.12,1,1,0.058,0.0574,keep,
1134,random,0.12,1,1,0.058,0.0429,keep,
1170,single,0.03,0,0,0.1085,0.1067,keep,
1170,single,0.03,0,0,0.1085,0.1088,keep,
1170,single,0.03,0,0,0.1085,0.1189,keep,
1170,single,0.03,0,0,0.1085,0.1272,keep,
1170,single,0.03,0,0,0.1085,0.1104,keep,
1170,single,0.03,0,0,0.1085,0.0925,keep,
1170,single,0.03,0,0,0.1085,0.084,keep,
1170,single,0.03,0,0,0.1085,0.0899,keep,
1170,single,0.06,0,0,0.1085,0.0931,keep,
1170,single,0.06,0,0,0.1085,0.082,keep,
1170,single,0.06,0,0,0.1085,0.1023,keep,
1170,single,0.06,0,0,0.1085,0.1421,keep,
1170,single,0.06,0,0,0.1085,0.1122,keep,
1170,single,0.06,0,0,0.1085,0.0765,keep,
1170,single,0.06,0,0,0.1085,0.0595,keep,
1170,single,0.06,0,0,0.1085,0.0712,keep,
1170,single,0.1,0,0,0.1085,0.0648,keep,
1170,single,0.1,0,0,0.1085,0.0463,keep,
1170,single,0.1,0,0,0.1085,0.08,keep,
1170,single,0.1,0,0,0.1085,0.1464,keep,
1170,single,0.1,0,0,0.1085,0.1147,keep,
1170,single,0.1,0,0,0.1085,0.0551,keep,
1170,single,0.1,0,,,,invalid,ambiguous/margin/ValueError
1170,single,0.1,0,0,0.1085,0.0464,keep,
1170,single,0.16,0,,,,invalid,ambiguous/margin/ValueError
1170,single,0.16,0,,,,invalid,ambiguous/margin/ValueError
1170,single,0.16,0,0,0.1085,0.0467,keep,
1170,single,0.16,0,0,0.1085,0.1528,keep,
1170,single,0.16,0,0,0.1085,0.1184,keep,
1170,single,0.16,0,,,,invalid,ambiguous/margin/ValueError
1170,single,0.16,0,,,,invalid,ambiguous/margin/ValueError
1170,single,0.16,0,,,,invalid,ambiguous/margin/ValueError
1170,single,0.03,0,0,0.1085,0.107,keep,
1170,single,0.03,0,0,0.1085,0.0842,keep,
1170,single,0.03,0,0,0.1085,0.0756,keep,
1170,single,0.03,0,0,0.1085,0.0863,keep,
1170,single,0.03,0,0,0.1085,0.11,keep,
1170,single,0.03,0,0,0.1085,0.1005,keep,
1170,single,0.03,0,0,0.1085,0.1106,keep,
1170,single,0.03,0,0,0.1085,0.1307,keep,
1170,single,0.06,0,0,0.1085,0.1055,keep,
1170,single,0.06,0,0,0.1085,0.0599,keep,
1170,single,0.06,0,0,0.1085,0.0427,keep,
1170,single,0.06,0,0,0.1085,0.0641,keep,
1170,single,0.06,0,0,0.1085,0.0864,keep,
1170,single,0.06,0,0,0.1085,0.0654,keep,
1170,single,0.06,0,0,0.1085,0.0855,keep,
1170,single,0.06,0,0,0.1085,0.1349,keep,
1170,single,0.1,0,0,0.1085,0.1035,keep,
1170,single,0.1,0,,,,invalid,ambiguous/margin/ValueError
1170,single,0.1,0,,,,invalid,ambiguous/margin/ValueError
1170,single,0.1,0,0,0.1085,0.0345,keep,
1170,single,0.1,0,0,0.1085,0.0537,keep,
1170,single,0.1,0,,,,invalid,ambiguous/margin/ValueError
1170,single,0.1,0,0,0.1085,0.0521,keep,
1170,single,0.1,0,0,0.1085,0.1345,keep,
1170,single,0.16,0,0,0.1085,0.1005,keep,
1170,single,0.16,0,,,,invalid,ambiguous/margin/ValueError
1170,single,0.16,0,0,0.1085,0.067,keep,
1170,single,0.16,0,,,,invalid,ambiguous/margin/ValueError
1170,single,0.16,0,,,,invalid,ambiguous/margin/ValueError
1170,single,0.16,0,0,0.1085,0.0516,keep,
1170,single,0.16,0,,,,invalid,ambiguous/margin/ValueError
