outcome,margin,paired
successfullyCompleted,0.997515738818016,0
successfullyCompleted,1.278903694938619,0
successfullyCompleted,1.0424811821878197,0
successfullyCompleted,4.505816888053739,0
successfullyCompleted,1.0605485364609493,0
successfullyCompleted,5.158792680316248,0
successfullyCompleted,-0.41724545653060596,0
successfullyCompleted,2.139185537213269,0
successfullyCompleted,-0.3579712012298151,0
successfullyCompleted,1.0155093617069608,0
successfullyCompleted,-0.375685529269394,0
successfullyCompleted,4.071312201360804,0
successfullyCompleted,3.2525278837091927,0
successfullyCompleted,1.3258426572816724,0
successfullyCompleted,-0.3524698870655531,0
successfullyCompleted,-0.455614636279322,0
unsuccessful,1.4338294553312758,0
successfullyCompleted,0.783159822195034,0
successfullyCompleted,-0.24228672417243446,1
unsuccessful,5.645933978102606,0
unsuccessful,2.6865038046128182,0
successfullyCompleted,1.4088211346095734,0
unsuccessful,2.09613461940153,0
successfullyCompleted,6.304483872460046,0
successfullyCompleted,1.5902152285111564,0
successfullyCompleted,2.799679494623372,0
successfullyCompleted,4.253457977155245,0
successfullyCompleted,1.415875301935123,0
successfullyCompleted,0.605766601278203,0
successfullyCompleted,0.4562007954207552,0
successfullyCompleted,1.3499660035902157,0
successfullyCompleted,0.5565616231542854,0
successfullyCompleted,1.5801873471262216,0
successfullyCompleted,-0.08978804140011948,0
successfullyCompleted,4.539890946010715,0
successfullyCompleted,3.0554356962448574,0
unsuccessful,0.13350968823234644,0
successfullyCompleted,7.190876368762695,0
unsuccessful,1.5320947174646529,0
unsuccessful,2.1684089982265604,0
successfullyCompleted,0.43052854980872857,0
successfullyCompleted,1.2830269381728885,0
successfullyCompleted,6.736580422600799,0
successfullyCompleted,1.0332202699935529,0
successfullyCompleted,10.134725997292188,0
successfullyCompleted,0.6896295283382052,0
successfullyCompleted,2.567872330608199,0
successfullyCompleted,10.802272368177933,0
unsuccessful,0.05145569014301432,0
successfullyCompleted,3.1832110987835445,0
successfullyCompleted,0.08191898958030086,0
successfullyCompleted,2.364055250730639,0
successfullyCompleted,-0.3604510093780806,0
successfullyCompleted,1.9705959372411135,0
unsuccessful,0.5662365839182459,0
successfullyCompleted,1.6429414726522111,0
unsuccessful,6.277714057414435,0
unsuccessful,7.9813260996137885,0
unsuccessful,2.1582350266850625,0
successfullyCompleted,3.108558689407174,0
successfullyCompleted,5.228682544123026,0
