contrast,family,quantity,stratum,seed,n_rows,n_parents,value_row,value_parent,ci_lo,ci_hi,boot,terms
B_standard_random_flip minus B_standard_random_static,paired_contrast,B_state2,all,cross_seed_mean,178,85,0.095506,0.085294,0.04509,0.129093,4000,+1*B_standard_random_flip -1*B_standard_random_static
B_standard_random_flip minus B_standard_random_static,paired_contrast,AB_state3,all,803,178,85,0.050562,0.055882,0.002941,0.11375,4000,+1*B_standard_random_flip -1*B_standard_random_static
B_standard_random_flip minus B_standard_random_static,paired_contrast,AB_state3,all,805,178,85,0.134831,0.151961,0.073529,0.231373,4000,+1*B_standard_random_flip -1*B_standard_random_static
B_standard_random_flip minus B_standard_random_static,paired_contrast,AB_state3,all,806,178,85,0.185393,0.184314,0.107843,0.260784,4000,+1*B_standard_random_flip -1*B_standard_random_static
B_standard_random_flip minus B_standard_random_static,paired_contrast,AB_state3,all,cross_seed_mean,178,85,0.123596,0.130719,0.081373,0.18268,4000,+1*B_standard_random_flip -1*B_standard_random_static
B_standard_random_flip minus B_standard_random_static,paired_contrast,CCM,all,803,178,85,0.094562,,0.021424,0.173526,4000,+1*B_standard_random_flip -1*B_standard_random_static
B_standard_random_flip minus B_standard_random_static,paired_contrast,CCM,all,805,178,85,0.170557,,0.077522,0.269656,4000,+1*B_standard_random_flip -1*B_standard_random_static
B_standard_random_flip minus B_standard_random_static,paired_contrast,CCM,all,806,178,85,0.211107,,0.133671,0.292142,4000,+1*B_standard_random_flip -1*B_standard_random_static
B_standard_random_flip minus B_standard_random_static,paired_contrast,CCM,all,cross_seed_mean,178,85,0.158742,,,,4000,+1*B_standard_random_flip -1*B_standard_random_static
B_standard_random_flip minus B_standard_random_static,paired_contrast,J,small_edit,803,5,3,0.2,0.166667,0.0,0.5,4000,+1*B_standard_random_flip -1*B_standard_random_static
B_standard_random_flip minus B_standard_random_static,paired_contrast,J,small_edit,805,5,3,0.0,0.0,0.0,0.0,4000,+1*B_standard_random_flip -1*B_standard_random_static
B_standard_random_flip minus B_standard_random_static,paired_contrast,J,small_edit,806,5,3,0.2,0.166667,0.0,0.5,4000,+1*B_standard_random_flip -1*B_standard_random_static
B_standard_random_flip minus B_standard_random_static,paired_contrast,J,small_edit,cross_seed_mean,5,3,0.133333,0.111111,0.0,0.166667,4000,+1*B_standard_random_flip -1*B_standard_random_static
B_standard_random_flip minus B_standard_random_static,paired_contrast,atomic_joint,small_edit,803,5,3,0.0,0.0,0.0,0.0,4000,+1*B_standard_random_flip -1*B_standard_random_static
B_standard_random_flip minus B_standard_random_static,paired_contrast,atomic_joint,small_edit,805,5,3,0.0,0.0,0.0,0.0,4000,+1*B_standard_random_flip -1*B_standard_random_static
B_standard_random_flip minus B_standard_random_static,paired_contrast,atomic_joint,small_edit,806,5,3,0.0,0.0,0.0,0.0,4000,+1*B_standard_random_flip -1*B_standard_random_static
B_standard_random_flip minus B_standard_random_static,paired_contrast,atomic_joint,small_edit,cross_seed_mean,5,3,0.0,0.0,0.0,0.0,4000,+1*B_standard_random_flip -1*B_standard_random_static
B_standard_random_flip minus B_standard_random_static,paired_contrast,P_state0,small_edit,803,5,3,0.0,0.0,0.0,0.0,4000,+1*B_standard_random_flip -1*B_standard_random_static
B_standard_random_flip minus B_standard_random_static,paired_contrast,P_state0,small_edit,805,5,3,0.0,0.0,0.0,0.0,4000,+1*B_standard_random_flip -1*B_standard_random_static
B_standard_random_flip minus B_standard_random_static,paired_contrast,P_state0,small_edit,806,5,3,0.0,0.0,0.0,0.0,4000,+1*B_standard_random_flip -1*B_standard_random_static
B_standard_random_flip minus B_standard_random_static,paired_contrast,P_state0,small_edit,cross_seed_mean,5,3,0.0,0.0,0.0,0.0,4000,+1*B_standard_random_flip -1*B_standard_random_static
B_standard_random_flip minus B_standard_random_static,paired_contrast,A_state1,small_edit,803,5,3,0.0,0.0,0.0,0.0,4000,+1*B_standard_random_flip -1*B_standard_random_static
B_standard_random_flip minus B_standard_random_static,paired_contrast,A_state1,small_edit,805,5,3,0.0,0.0,0.0,0.0,4000,+1*B_standard_random_flip -1*B_standard_random_static
B_standard_random_flip minus B_standard_random_static,paired_contrast,A_state1,small_edit,806,5,3,0.0,0.0,0.0,0.0,4000,+1*B_standard_random_flip -1*B_standard_random_static
B_standard_random_flip minus B_standard_random_static,paired_contrast,A_state1,small_edit,cross_seed_mean,5,3,0.0,0.0,0.0,0.0,4000,+1*B_standard_random_flip -1*B_standard_random_static
B_standard_random_flip minus B_standard_random_static,paired_contrast,B_state2,small_edit,803,5,3,0.0,0.0,0.0,0.0,4000,+1*B_standard_random_flip -1*B_standard_random_static
B_standard_random_flip minus B_standard_random_static,paired_contrast,B_state2,small_edit,805,5,3,0.0,0.0,0.0,0.0,4000,+1*B_standard_random_flip -1*B_standard_random_static
B_standard_random_flip minus B_standard_random_static,paired_contrast,B_state2,small_edit,806,5,3,0.0,0.0,0.0,0.0,4000,+1*B_standard_random_flip -1*B_standard_random_static
B_standard_random_flip minus B_standard_random_static,paired_contrast,B_state2,small_edit,cross_seed_mean,5,3,0.0,0.0,0.0,0.0,4000,+1*B_standard_random_flip -1*B_standard_random_static
B_standard_random_flip minus B_standard_random_static,paired_contrast,AB_state3,small_edit,803,5,3,0.2,0.166667,0.0,0.5,4000,+1*B_standard_random_flip -1*B_standard_random_static
B_standard_random_flip minus B_standard_random_static,paired_contrast,AB_state3,small_edit,805,5,3,0.0,0.0,0.0,0.0,4000,+1*B_standard_random_flip -1*B_standard_random_static
B_standard_random_flip minus B_standard_random_static,paired_contrast,AB_state3,small_edit,806,5,3,0.2,0.166667,0.0,0.5,4000,+1*B_standard_random_flip -1*B_standard_random_static
B_standard_random_flip minus B_standard_random_static,paired_contrast,AB_state3,small_edit,cross_seed_mean,5,3,0.133333,0.111111,0.0,0.166667,4000,+1*B_standard_random_flip -1*B_standard_random_static
B_standard_random_flip minus B_standard_random_static,paired_contrast,CCM,small_edit,803,5,3,0.2,,0.0,0.5,4000,+1*B_standard_random_flip -1*B_standard_random_static
B_standard_random_flip minus B_standard_random_static,paired_contrast,CCM,small_edit,805,5,3,0.0,,0.0,0.0,4000,+1*B_standard_random_flip -1*B_standard_random_static
B_standard_random_flip minus B_standard_random_static,paired_contrast,CCM,small_edit,806,5,3,0.2,,0.0,0.5,4000,+1*B_standard_random_flip -1*B_standard_random_static
B_standard_random_flip minus B_standard_random_static,paired_contrast,CCM,small_edit,cross_seed_mean,5,3,0.133333,,,,4000,+1*B_standard_random_flip -1*B_standard_random_static
B_standard_random_flip minus B_standard_random_static,paired_contrast,J,other_edit,803,173,84,0.225434,0.22123,0.140848,0.30754,4000,+1*B_standard_random_flip -1*B_standard_random_static
B_standard_random_flip minus B_standard_random_static,paired_contrast,J,other_edit,805,173,84,0.33526,0.324405,0.239062,0.410764,4000,+1*B_standard_random_flip -1*B_standard_random_static
B_standard_random_flip minus B_standard_random_static,paired_contrast,J,other_edit,806,173,84,0.317919,0.301587,0.21131,0.391865,4000,+1*B_standard_random_flip -1*B_standard_random_static
B_standard_random_flip minus B_standard_random_static,paired_contrast,J,other_edit,cross_seed_mean,173,84,0.292871,0.282407,0.214286,0.349537,4000,+1*B_standard_random_flip -1*B_standard_random_static
B_standard_random_flip minus B_standard_random_static,paired_contrast,atomic_joint,other_edit,803,173,84,0.17341,0.165675,0.089286,0.248016,4000,+1*B_standard_random_flip -1*B_standard_random_static
B_standard_random_flip minus B_standard_random_static,paired_contrast,atomic_joint,other_edit,805,173,84,0.219653,0.199405,0.117063,0.289683,4000,+1*B_standard_random_flip -1*B_standard_random_static
B_standard_random_flip minus B_standard_random_static,paired_contrast,atomic_joint,other_edit,806,173,84,0.16763,0.155754,0.087302,0.232143,4000,+1*B_standard_random_flip -1*B_standard_random_static
B_standard_random_flip minus B_standard_random_static,paired_contrast,atomic_joint,other_edit,cross_seed_mean,173,84,0.186898,0.173611,0.11045,0.238757,4000,+1*B_standard_random_flip -1*B_standard_random_static
B_standard_random_flip minus B_standard_random_static,paired_contrast,P_state0,other_edit,803,173,84,0.0,0.0,0.0,0.0,4000,+1*B_standard_random_flip -1*B_standard_random_static
B_standard_random_flip minus B_standard_random_static,paired_contrast,P_state0,other_edit,805,173,84,0.023121,0.011905,0.0,0.035714,4000,+1*B_standard_random_flip -1*B_standard_random_static
B_standard_random_flip minus B_standard_random_static,paired_contrast,P_state0,other_edit,806,173,84,0.011561,0.011905,0.0,0.035714,4000,+1*B_standard_random_flip -1*B_standard_random_static
B_standard_random_flip minus B_standard_random_static,paired_contrast,P_state0,other_edit,cross_seed_mean,173,84,0.011561,0.007937,0.0,0.019841,4000,+1*B_standard_random_flip -1*B_standard_random_static
B_standard_random_flip minus B_standard_random_static,paired_contrast,A_state1,other_edit,803,173,84,0.086705,0.102183,0.03869,0.170635,4000,+1*B_standard_random_flip -1*B_standard_random_static
B_standard_random_flip minus B_standard_random_static,paired_contrast,A_state1,other_edit,805,173,84,0.144509,0.150794,0.081349,0.228175,4000,+1*B_standard_random_flip -1*B_standard_random_static
B_standard_random_flip minus B_standard_random_static,paired_contrast,A_state1,other_edit,806,173,84,0.115607,0.109127,0.049603,0.179563,4000,+1*B_standard_random_flip -1*B_standard_random_static
B_standard_random_flip minus B_standard_random_static,paired_contrast,A_state1,other_edit,cross_seed_mean,173,84,0.115607,0.120701,0.068122,0.177918,4000,+1*B_standard_random_flip -1*B_standard_random_static
B_standard_random_flip minus B_standard_random_static,paired_contrast,B_state2,other_edit,803,173,84,0.109827,0.097222,0.042659,0.159722,4000,+1*B_standard_random_flip -1*B_standard_random_static
B_standard_random_flip minus B_standard_random_static,paired_contrast,B_state2,other_edit,805,173,84,0.109827,0.092262,0.029762,0.15873,4000,+1*B_standard_random_flip -1*B_standard_random_static
B_standard_random_flip minus B_standard_random_static,paired_contrast,B_state2,other_edit,806,173,84,0.075145,0.069444,0.027778,0.12004,4000,+1*B_standard_random_flip -1*B_standard_random_static
B_standard_random_flip minus B_standard_random_static,paired_contrast,B_state2,other_edit,cross_seed_mean,173,84,0.098266,0.08631,0.045635,0.133267,4000,+1*B_standard_random_flip -1*B_standard_random_static
B_standard_random_flip minus B_standard_random_static,paired_contrast,AB_state3,other_edit,803,173,84,0.046243,0.052579,0.0,0.110119,4000,+1*B_standard_random_flip -1*B_standard_random_static
B_standard_random_flip minus B_standard_random_static,paired_contrast,AB_state3,other_edit,805,173,84,0.138728,0.15377,0.076389,0.236111,4000,+1*B_standard_random_flip -1*B_standard_random_static
B_standard_random_flip minus B_standard_random_static,paired_contrast,AB_state3,other_edit,806,173,84,0.184971,0.180556,0.108135,0.257937,4000,+1*B_standard_random_flip -1*B_standard_random_static
B_standard_random_flip minus B_standard_random_static,paired_contrast,AB_state3,other_edit,cross_seed_mean,173,84,0.123314,0.128968,0.078704,0.181878,4000,+1*B_standard_random_flip -1*B_standard_random_static
B_standard_random_flip minus B_standard_random_static,paired_contrast,CCM,other_edit,803,173,84,0.09108,,0.01594,0.171635,4000,+1*B_standard_random_flip -1*B_standard_random_static
B_standard_random_flip minus B_standard_random_static,paired_contrast,CCM,other_edit,805,173,84,0.177953,,0.08454,0.278628,4000,+1*B_standard_random_flip -1*B_standard_random_static
B_standard_random_flip minus B_standard_random_static,paired_contrast,CCM,other_edit,806,173,84,0.21198,,0.136499,0.294701,4000,+1*B_standard_random_flip -1*B_standard_random_static
B_standard_random_flip minus B_standard_random_static,paired_contrast,CCM,other_edit,cross_seed_mean,173,84,0.160338,,,,4000,+1*B_standard_random_flip -1*B_standard_random_static
B_standard_random_static minus A_standard_random_static,paired_contrast,J,all,803,178,85,0.353933,0.335294,0.226471,0.442181,4000,+1*B_standard_random_static -1*A_standard_random_static
B_standard_random_static minus A_standard_random_static,paired_contrast,J,all,805,178,85,0.421348,0.397059,0.297059,0.497059,4000,+1*B_standard_random_static -1*A_standard_random_static
B_standard_random_static minus A_standard_random_static,paired_contrast,J,all,806,178,85,0.410112,0.362745,0.252941,0.470613,4000,+1*B_standard_random_static -1*A_standard_random_static
B_standard_random_static minus A_standard_random_static,paired_contrast,J,all,cross_seed_mean,178,85,0.395131,0.365033,0.28366,0.442484,4000,+1*B_standard_random_static -1*A_standard_random_static
B_standard_random_static minus A_standard_random_static,paired_contrast,atomic_joint,all,803,178,85,0.095506,0.093137,-0.007868,0.198064,4000,+1*B_standard_random_static -1*A_standard_random_static
B_standard_random_static minus A_standard_random_static,paired_contrast,atomic_joint,all,805,178,85,0.11236,0.115686,0.004902,0.227451,4000,+1*B_standard_random_static -1*A_standard_random_static
B_standard_random_static minus A_standard_random_static,paired_contrast,atomic_joint,all,806,178,85,0.11236,0.080392,-0.03826,0.197059,4000,+1*B_standard_random_static -1*A_standard_random_static
B_standard_random_static minus A_standard_random_static,paired_contrast,atomic_joint,all,cross_seed_mean,178,85,0.106742,0.096405,0.015686,0.180719,4000,+1*B_standard_random_static -1*A_standard_random_static
B_standard_random_static minus A_standard_random_static,paired_contrast,P_state0,all,803,178,85,0.050562,0.070588,0.023529,0.129412,4000,+1*B_standard_random_static -1*A_standard_random_static
B_standard_random_static minus A_standard_random_static,paired_contrast,P_state0,all,805,178,85,0.101124,0.105882,0.035294,0.188235,4000,+1*B_standard_random_static -1*A_standard_random_static
B_standard_random_static minus A_standard_random_static,paired_contrast,P_state0,all,806,178,85,0.106742,0.105882,0.035294,0.176471,4000,+1*B_standard_random_static -1*A_standard_random_static
B_standard_random_static minus A_standard_random_static,paired_contrast,P_state0,all,cross_seed_mean,178,85,0.086142,0.094118,0.043137,0.14902,4000,+1*B_standard_random_static -1*A_standard_random_static
B_standard_random_static minus A_standard_random_static,paired_contrast,A_state1,all,803,178,85,0.073034,0.059804,-0.038235,0.155882,4000,+1*B_standard_random_static -1*A_standard_random_static
B_standard_random_static minus A_standard_random_static,paired_contrast,A_state1,all,805,178,85,0.129213,0.109804,0.005882,0.215735,4000,+1*B_standard_random_static -1*A_standard_random_static
B_standard_random_static minus A_standard_random_static,paired_contrast,A_state1,all,806,178,85,0.129213,0.098039,-0.012745,0.207843,4000,+1*B_standard_random_static -1*A_standard_random_static
B_standard_random_static minus A_standard_random_static,paired_contrast,A_state1,all,cross_seed_mean,178,85,0.110487,0.089216,0.00424,0.173529,4000,+1*B_standard_random_static -1*A_standard_random_static
B_standard_random_static minus A_standard_random_static,paired_contrast,B_state2,all,803,178,85,0.089888,0.101961,0.018627,0.188235,4000,+1*B_standard_random_static -1*A_standard_random_static
B_standard_random_static minus A_standard_random_static,paired_contrast,B_state2,all,805,178,85,0.134831,0.158824,0.066642,0.255882,4000,+1*B_standard_random_static -1*A_standard_random_static
B_standard_random_static minus A_standard_random_static,paired_contrast,B_state2,all,806,178,85,0.129213,0.128431,0.036275,0.22451,4000,+1*B_standard_random_static -1*A_standard_random_static
B_standard_random_static minus A_standard_random_static,paired_contrast,B_state2,all,cross_seed_mean,178,85,0.117978,0.129739,0.068301,0.196413,4000,+1*B_standard_random_static -1*A_standard_random_static
